id_pedido,cif_empresa,id_producto,nombre_producto,destino,provincia,cantidad,fecha_pedido,fecha_caducidad,fecha_entrega_estimada,estado,fecha_entregado
4169064,L74463520,6,Carne de ternera picada 500gr,"39.718055, -1.437577",Cuenca,979,2024-12-16,2024-12-21,2024-12-18,En fabricación,
8839786,K76543210,16,Tomates maduros (aprox. 1kg),"41.327635, 2.115424",Barcelona,909,2024-12-16,2024-12-21,2024-12-18,En fabricación,
1795942,H50034039,11,"Manzanas rojas (6 unidades, aprox. 1kg)","38.031997, -4.058837",Jaén,919,2024-12-16,2024-12-21,2024-12-18,En fabricación,
6943698,H60877269,13,Fresas frescas (caja de 250gr),"43.443127, -3.864163",Cantabria,758,2024-12-16,2024-12-18,2024-12-15,En fabricación,
8038321,B31135513,2,Huevos frescos (4 unidades),"37.932005, -1.195947",Murcia,879,2024-12-16,2025-01-13,2025-01-10,En fabricación,
9574623,L34845958,3,Queso cheddar 200gr,"40.399621, -3.59424",Madrid,735,2024-12-16,2024-12-30,2024-12-27,En fabricación,
1259241,C70723988,16,Tomates maduros (aprox. 1kg),"43.232124, -2.888324",Bizkaia,726,2024-12-16,2024-12-21,2024-12-18,En fabricación,
8118572,L15431876,9,Jamón serrano loncheado 150gr,"40.183041, -3.723122",Toledo,829,2024-12-16,2024-12-31,2024-12-28,En fabricación,
4395530,K19501659,15,Lechuga romana 1 unidad,"42.456239, 1.485435",La Massana,746,2024-12-16,2024-12-20,2024-12-17,En fabricación,
9722394,F34181536,11,"Manzanas rojas (6 unidades, aprox. 1kg)","41.830116, 0.216181",Huesca,868,2024-12-16,2024-12-21,2024-12-18,En fabricación,
3747153,C98454639,6,Carne de ternera picada 500gr,"42.402276, -8.583134",Pontevedra,572,2024-12-16,2024-12-21,2024-12-18,En fabricación,
2095542,C98454639,1,Leche entera 500ml,"42.402276, -8.583134",Pontevedra,985,2024-12-16,2024-12-22,2024-12-19,En fabricación,
1511520,F98765432,17,Cebollas amarillas (aprox. 1kg),"40.664648, -4.682038",Ávila,649,2024-12-16,2024-12-20,2024-12-17,En fabricación,
9205562,F59700387,7,Pechuga de pollo fresca 1kg,"37.253795, -7.229716",Huelva,789,2024-12-16,2024-12-20,2024-12-17,En fabricación,
5875171,G16043750,3,Queso cheddar 200gr,"42.910419, -8.515368",Ourense,917,2024-12-16,2024-12-30,2024-12-27,En fabricación,
7826944,J34567890,7,Pechuga de pollo fresca 1kg,"39.014444, -1.88264",Albacete,884,2024-12-16,2024-12-20,2024-12-17,En fabricación,
2368033,H18396758,12,"Plátanos maduros (6 unidades, aprox. 1kg)","41.81271, -2.725645",Girona,923,2024-12-16,2024-12-20,2024-12-17,En fabricación,
4900780,C70723988,9,Jamón serrano loncheado 150gr,"43.232124, -2.888324",Bizkaia,586,2024-12-16,2024-12-31,2024-12-28,En fabricación,
4411686,L15431876,1,Leche entera 500ml,"40.183041, -3.723122",Toledo,662,2024-12-16,2024-12-22,2024-12-19,En fabricación,
8764427,H25832898,7,Pechuga de pollo fresca 1kg,"42.508834, 1.532288",Escaldes-Engordany,734,2024-12-16,2024-12-20,2024-12-17,En fabricación,
8359916,K42111490,8,Filetes de pescado blanco 500gr,"41.712777, -8.85317",Viana do Castelo,845,2024-12-16,2024-12-22,2024-12-19,En fabricación,
3444947,D90401382,10,Tocino ahumado en lonchas 200gr,"42.583276, -5.573597",León,910,2024-12-16,2024-12-26,2024-12-23,En fabricación,
3525674,A46715217,9,Jamón serrano loncheado 150gr,"41.53178, -8.2422746",Braga,713,2024-12-16,2024-12-31,2024-12-28,En fabricación,
4886700,H22774301,4,Yogur natural 4 unidades (125gr cada uno),"41.116767, -8.574959",Oporto,724,2024-12-16,2025-01-02,2024-12-30,En fabricación,
7411235,K97925950,12,"Plátanos maduros (6 unidades, aprox. 1kg)","42.552931, 1.590835",Canillo,627,2024-12-16,2024-12-20,2024-12-17,En fabricación,
4508952,E30624932,14,Espinacas frescas en bolsa 300gr,"39.268988, -7.43448",Portalegre,865,2024-12-16,2024-12-19,2024-12-16,En fabricación,
1038946,H18396758,19,Patatas para cocinar (1kg),"41.81271, -2.725645",Girona,661,2024-12-16,2024-12-24,2024-12-21,En fabricación,
9817564,D90401382,5,Mantequilla 100gr,"42.583276, -5.573597",León,615,2024-12-16,2024-12-26,2024-12-23,En fabricación,
8180406,H27063606,5,Mantequilla 100gr,"38.697812, -9.192319",Lisboa,606,2024-12-16,2024-12-26,2024-12-23,En fabricación,
7101892,K19501659,12,"Plátanos maduros (6 unidades, aprox. 1kg)","42.456239, 1.485435",La Massana,686,2024-12-16,2024-12-20,2024-12-17,En fabricación,
5010992,F86466817,10,Tocino ahumado en lonchas 200gr,"37.081185, -7.891208",Faro,925,2024-12-16,2024-12-26,2024-12-23,En fabricación,
3746949,G75834864,19,Patatas para cocinar (1kg),"37.202971, -3.660833",Granada,901,2024-12-16,2024-12-24,2024-12-21,En fabricación,
3481314,K41092198,5,Mantequilla 100gr,"41.788533, -6.779713",Braganza,839,2024-12-16,2024-12-26,2024-12-23,En fabricación,
1924601,H45378615,2,Huevos frescos (4 unidades),"39.514124, -0.476974",Valencia,711,2024-12-16,2025-01-13,2025-01-10,En fabricación,
6734062,H25832898,3,Queso cheddar 200gr,"42.508834, 1.532288",Escaldes-Engordany,797,2024-12-16,2024-12-30,2024-12-27,En fabricación,
3527942,F37396914,6,Carne de ternera picada 500gr,"42.581727, 1.519813",Ordino,949,2024-12-16,2024-12-21,2024-12-18,En fabricación,
8726378,E62924835,15,Lechuga romana 1 unidad,"37.269298, -5.994452",Sevilla,707,2024-12-16,2024-12-20,2024-12-17,En fabricación,
9548230,F34181536,10,Tocino ahumado en lonchas 200gr,"41.830116, 0.216181",Huesca,843,2024-12-16,2024-12-26,2024-12-23,En fabricación,
5565150,C65081215,9,Jamón serrano loncheado 150gr,"41.734671, -1.206108",Zaragoza,819,2024-12-16,2024-12-31,2024-12-28,En fabricación,
6574604,A98765432,3,Queso cheddar 200gr,"42.808841, -2.806054",Álava,834,2024-12-16,2024-12-30,2024-12-27,En fabricación,
4711728,G56506922,19,Patatas para cocinar (1kg),"39.168104, -3.465384",Ciudad Real,940,2024-12-16,2024-12-24,2024-12-21,En fabricación,
4155433,F36531008,8,Filetes de pescado blanco 500gr,"40.365727, -1.157177",Teruel,884,2024-12-16,2024-12-22,2024-12-19,En fabricación,
7406370,L59853658,16,Tomates maduros (aprox. 1kg),"38.541717, -8.827679",Setúbal,878,2024-12-16,2024-12-21,2024-12-18,En fabricación,
3217920,G75232708,19,Patatas para cocinar (1kg),"40.96337, -5.734527",Salamanca,637,2024-12-16,2024-12-24,2024-12-21,En fabricación,
1105715,E30624932,4,Yogur natural 4 unidades (125gr cada uno),"39.268988, -7.43448",Portalegre,557,2024-12-16,2025-01-02,2024-12-30,En fabricación,
2204967,G23456789,1,Leche entera 500ml,"38.34061, -0.539066",Alicante,833,2024-12-16,2024-12-22,2024-12-19,En fabricación,
5385415,D10491986,5,Mantequilla 100gr,"39.24899, -8.674233",Santarém,613,2024-12-16,2024-12-26,2024-12-23,En fabricación,
6548008,K42111490,1,Leche entera 500ml,"41.712777, -8.85317",Viana do Castelo,739,2024-12-16,2024-12-22,2024-12-19,En fabricación,
1986926,A43314608,1,Leche entera 500ml,"41.604913, 0.679305",Lleida,712,2024-12-16,2024-12-22,2024-12-19,En fabricación,
5858467,B21493152,8,Filetes de pescado blanco 500gr,"40.620066, -3.28023",Guadalajara,982,2024-12-16,2024-12-22,2024-12-19,En fabricación,
7834628,L74463520,12,"Plátanos maduros (6 unidades, aprox. 1kg)","39.718055, -1.437577",Cuenca,711,2024-12-16,2024-12-20,2024-12-17,En fabricación,
2649588,L21420173,19,Patatas para cocinar (1kg),"42.463523, 1.491706",Encamp,815,2024-12-16,2024-12-24,2024-12-21,En fabricación,
6424646,H50034039,9,Jamón serrano loncheado 150gr,"38.031997, -4.058837",Jaén,612,2024-12-16,2024-12-31,2024-12-28,En fabricación,
2173264,D54829731,13,Fresas frescas (caja de 250gr),"40.905792, -4.107008",Segovia,769,2024-12-16,2024-12-18,2024-12-15,En fabricación,
8029357,H60877269,20,Pan fresco de hogaza (500gr),"43.443127, -3.864163",Cantabria,786,2024-12-16,2024-12-19,2024-12-16,En fabricación,
8018633,H45378615,1,Leche entera 500ml,"39.514124, -0.476974",Valencia,617,2024-12-16,2024-12-22,2024-12-19,En fabricación,
9159853,G48706246,14,Espinacas frescas en bolsa 300gr,"42.788558, -1.625538",Navarra,726,2024-12-16,2024-12-19,2024-12-16,En fabricación,
6533383,H27063606,16,Tomates maduros (aprox. 1kg),"38.697812, -9.192319",Lisboa,664,2024-12-16,2024-12-21,2024-12-18,En fabricación,
8189817,F34425120,3,Queso cheddar 200gr,"39.449253, -6.381213",Cáceres,711,2024-12-16,2024-12-30,2024-12-27,En fabricación,
6519556,C37487819,17,Cebollas amarillas (aprox. 1kg),"42.362387, -3.624425",Burgos,650,2024-12-16,2024-12-20,2024-12-17,En fabricación,
1569512,H12345678,6,Carne de ternera picada 500gr,"38.690981, -6.795618",Badajoz,807,2024-12-16,2024-12-21,2024-12-18,En fabricación,
8243511,L74463520,2,Huevos frescos (4 unidades),"39.718055, -1.437577",Cuenca,652,2024-12-16,2025-01-13,2025-01-10,En fabricación,
8865032,J34567890,12,"Plátanos maduros (6 unidades, aprox. 1kg)","39.014444, -1.88264",Albacete,711,2024-12-16,2024-12-20,2024-12-17,En fabricación,
5329419,H19882206,12,"Plátanos maduros (6 unidades, aprox. 1kg)","42.455927, -2.407701",Logroño,642,2024-12-16,2024-12-20,2024-12-17,En fabricación,
2063987,D90401382,4,Yogur natural 4 unidades (125gr cada uno),"42.583276, -5.573597",León,671,2024-12-16,2025-01-02,2024-12-30,En fabricación,
9632510,C65081215,16,Tomates maduros (aprox. 1kg),"41.734671, -1.206108",Zaragoza,810,2024-12-16,2024-12-21,2024-12-18,En fabricación,
3634286,A46715217,15,Lechuga romana 1 unidad,"41.53178, -8.2422746",Braga,877,2024-12-16,2024-12-20,2024-12-17,En fabricación,
7872146,F34425120,6,Carne de ternera picada 500gr,"39.449253, -6.381213",Cáceres,633,2024-12-16,2024-12-21,2024-12-18,En fabricación,
1755313,C98454639,11,"Manzanas rojas (6 unidades, aprox. 1kg)","42.402276, -8.583134",Pontevedra,845,2024-12-16,2024-12-21,2024-12-18,En fabricación,
5796039,K42111490,4,Yogur natural 4 unidades (125gr cada uno),"41.712777, -8.85317",Viana do Castelo,615,2024-12-16,2025-01-02,2024-12-30,En fabricación,
3382223,G56506922,12,"Plátanos maduros (6 unidades, aprox. 1kg)","39.168104, -3.465384",Ciudad Real,810,2024-12-16,2024-12-20,2024-12-17,En fabricación,
5054920,F86466817,7,Pechuga de pollo fresca 1kg,"37.081185, -7.891208",Faro,612,2024-12-16,2024-12-20,2024-12-17,En fabricación,
8428382,G75834864,5,Mantequilla 100gr,"37.202971, -3.660833",Granada,988,2024-12-16,2024-12-26,2024-12-23,En fabricación,
6870562,H12345678,9,Jamón serrano loncheado 150gr,"38.690981, -6.795618",Badajoz,813,2024-12-16,2024-12-31,2024-12-28,En fabricación,
3172529,E37234925,17,Cebollas amarillas (aprox. 1kg),"41.78641, -1.989204",Soria,681,2024-12-16,2024-12-20,2024-12-17,En fabricación,
3026704,L11840211,2,Huevos frescos (4 unidades),"41.275076, 1.513732",Tarragona,621,2024-12-16,2025-01-13,2025-01-10,En fabricación,
3151697,F98765432,11,"Manzanas rojas (6 unidades, aprox. 1kg)","40.664648, -4.682038",Ávila,867,2024-12-16,2024-12-21,2024-12-18,En fabricación,
7035413,C23977041,8,Filetes de pescado blanco 500gr,"41.519608, -5.736363",Zamora,697,2024-12-16,2024-12-22,2024-12-19,En fabricación,
6559366,H98721977,15,Lechuga romana 1 unidad,"40.630214, -7.876921",Viseu,819,2024-12-16,2024-12-20,2024-12-17,En fabricación,
5287263,K20813122,5,Mantequilla 100gr,"40.582396, -7.154403",Guarda,755,2024-12-16,2024-12-26,2024-12-23,En fabricación,
6092358,C65081215,13,Fresas frescas (caja de 250gr),"41.734671, -1.206108",Zaragoza,654,2024-12-16,2024-12-18,2024-12-15,En fabricación,
5301223,G23456789,11,"Manzanas rojas (6 unidades, aprox. 1kg)","38.34061, -0.539066",Alicante,681,2024-12-16,2024-12-21,2024-12-18,En fabricación,
1547271,E68044155,18,Zanahorias frescas (500gr),"39.97722, -0.008643",Castellón,987,2024-12-16,2024-12-19,2024-12-16,En fabricación,
4040548,G56506922,11,"Manzanas rojas (6 unidades, aprox. 1kg)","39.168104, -3.465384",Ciudad Real,903,2024-12-16,2024-12-21,2024-12-18,En fabricación,
3073386,L11840211,8,Filetes de pescado blanco 500gr,"41.275076, 1.513732",Tarragona,710,2024-12-16,2024-12-22,2024-12-19,En fabricación,
5831387,E48367217,11,"Manzanas rojas (6 unidades, aprox. 1kg)","39.752122, -8.865028",Leiria,927,2024-12-16,2024-12-21,2024-12-18,En fabricación,
7705228,F34425120,2,Huevos frescos (4 unidades),"39.449253, -6.381213",Cáceres,965,2024-12-16,2025-01-13,2025-01-10,En fabricación,
8505457,H98721977,10,Tocino ahumado en lonchas 200gr,"40.630214, -7.876921",Viseu,885,2024-12-16,2024-12-26,2024-12-23,En fabricación,
7773908,C98454639,6,Carne de ternera picada 500gr,"42.402276, -8.583134",Pontevedra,836,2024-12-16,2024-12-21,2024-12-18,En fabricación,
2061449,C65081215,2,Huevos frescos (4 unidades),"41.734671, -1.206108",Zaragoza,752,2024-12-16,2025-01-13,2025-01-10,En fabricación,
2000989,A69030156,13,Fresas frescas (caja de 250gr),"36.407357, -6.128702",Cádiz,695,2024-12-16,2024-12-18,2024-12-15,En fabricación,
8579048,F98765432,4,Yogur natural 4 unidades (125gr cada uno),"40.664648, -4.682038",Ávila,870,2024-12-16,2025-01-02,2024-12-30,En fabricación,
7008311,K76543210,4,Yogur natural 4 unidades (125gr cada uno),"41.327635, 2.115424",Barcelona,574,2024-12-16,2025-01-02,2024-12-30,En fabricación,
5379324,E42477092,15,Lechuga romana 1 unidad,"37.875219, -4.763063",Córdoba,754,2024-12-16,2024-12-20,2024-12-17,En fabricación,
3433230,F34181536,3,Queso cheddar 200gr,"41.830116, 0.216181",Huesca,663,2024-12-16,2024-12-30,2024-12-27,En fabricación,
3847830,A46715217,6,Carne de ternera picada 500gr,"41.53178, -8.2422746",Braga,590,2024-12-16,2024-12-21,2024-12-18,En fabricación,
1691910,C98454639,11,"Manzanas rojas (6 unidades, aprox. 1kg)","42.402276, -8.583134",Pontevedra,910,2024-12-16,2024-12-21,2024-12-18,En fabricación,
5773125,K97925950,19,Patatas para cocinar (1kg),"42.552931, 1.590835",Canillo,792,2024-12-16,2024-12-24,2024-12-21,En fabricación,
9762093,H45378615,4,Yogur natural 4 unidades (125gr cada uno),"39.514124, -0.476974",Valencia,609,2024-12-16,2025-01-02,2024-12-30,En fabricación,
3590649,E30624932,8,Filetes de pescado blanco 500gr,"39.268988, -7.43448",Portalegre,772,2024-12-16,2024-12-22,2024-12-19,En fabricación,
5981515,K97925950,1,Leche entera 500ml,"42.552931, 1.590835",Canillo,948,2024-12-16,2024-12-22,2024-12-19,En fabricación,
4343817,A92333790,12,"Plátanos maduros (6 unidades, aprox. 1kg)","42.483562, 1.490046",Andorra la Vella,638,2024-12-16,2024-12-20,2024-12-17,En fabricación,
3740016,D64752757,6,Carne de ternera picada 500gr,"42.468846, 1.493294",Sant Julià de Lòria,984,2024-12-16,2024-12-21,2024-12-18,En fabricación,
4792221,K41092198,20,Pan fresco de hogaza (500gr),"41.788533, -6.779713",Braganza,665,2024-12-16,2024-12-19,2024-12-16,En fabricación,
6239784,H98721977,11,"Manzanas rojas (6 unidades, aprox. 1kg)","40.630214, -7.876921",Viseu,819,2024-12-16,2024-12-21,2024-12-18,En fabricación,
1571105,G75834864,20,Pan fresco de hogaza (500gr),"37.202971, -3.660833",Granada,610,2024-12-16,2024-12-19,2024-12-16,En fabricación,
8264678,D54661573,2,Huevos frescos (4 unidades),"41.541969, -4.663801",Valladolid,845,2024-12-16,2025-01-13,2025-01-10,En fabricación,
1327205,D90401382,12,"Plátanos maduros (6 unidades, aprox. 1kg)","42.583276, -5.573597",León,696,2024-12-16,2024-12-20,2024-12-17,En fabricación,
9808917,K97925950,1,Leche entera 500ml,"42.552931, 1.590835",Canillo,924,2024-12-16,2024-12-22,2024-12-19,En fabricación,
1504019,D23336156,20,Pan fresco de hogaza (500gr),"39.806559, -7.528487",Castelo Branco,793,2024-12-16,2024-12-19,2024-12-16,En fabricación,
7752365,C23977041,10,Tocino ahumado en lonchas 200gr,"41.519608, -5.736363",Zamora,766,2024-12-16,2024-12-26,2024-12-23,En fabricación,
7931491,L21420173,16,Tomates maduros (aprox. 1kg),"42.463523, 1.491706",Encamp,611,2024-12-16,2024-12-21,2024-12-18,En fabricación,
2338706,A98765432,5,Mantequilla 100gr,"42.808841, -2.806054",Álava,829,2024-12-16,2024-12-26,2024-12-23,En fabricación,
2138341,L34845958,6,Carne de ternera picada 500gr,"40.399621, -3.59424",Madrid,573,2024-12-16,2024-12-21,2024-12-18,En fabricación,
8893437,L21420173,9,Jamón serrano loncheado 150gr,"42.463523, 1.491706",Encamp,905,2024-12-16,2024-12-31,2024-12-28,En fabricación,
5049703,H45378615,2,Huevos frescos (4 unidades),"39.514124, -0.476974",Valencia,799,2024-12-16,2025-01-13,2025-01-10,En fabricación,
1805564,D54661573,5,Mantequilla 100gr,"41.541969, -4.663801",Valladolid,986,2024-12-16,2024-12-26,2024-12-23,En fabricación,
5567338,G16043750,20,Pan fresco de hogaza (500gr),"42.910419, -8.515368",Ourense,635,2024-12-16,2024-12-19,2024-12-16,En fabricación,
1157371,B87766619,15,Lechuga romana 1 unidad,"43.264309, -1.972006",Gipuzkoa,743,2024-12-16,2024-12-20,2024-12-17,En fabricación,
1547482,E48367217,1,Leche entera 500ml,"39.752122, -8.865028",Leiria,930,2024-12-16,2024-12-22,2024-12-19,En fabricación,
5116773,C17729241,20,Pan fresco de hogaza (500gr),"40.551625, -8.553303",Aveiro,908,2024-12-16,2024-12-19,2024-12-16,En fabricación,
6014343,A43314608,10,Tocino ahumado en lonchas 200gr,"41.604913, 0.679305",Lleida,785,2024-12-16,2024-12-26,2024-12-23,En fabricación,
1750753,A46715217,18,Zanahorias frescas (500gr),"41.53178, -8.2422746",Braga,760,2024-12-16,2024-12-19,2024-12-16,En fabricación,
3699737,J34567890,12,"Plátanos maduros (6 unidades, aprox. 1kg)","39.014444, -1.88264",Albacete,855,2024-12-16,2024-12-20,2024-12-17,En fabricación,
9329990,L34845958,19,Patatas para cocinar (1kg),"40.399621, -3.59424",Madrid,899,2024-12-16,2024-12-24,2024-12-21,En fabricación,
7657259,D23336156,15,Lechuga romana 1 unidad,"39.806559, -7.528487",Castelo Branco,949,2024-12-16,2024-12-20,2024-12-17,En fabricación,
5502482,K76543210,20,Pan fresco de hogaza (500gr),"41.327635, 2.115424",Barcelona,570,2024-12-16,2024-12-19,2024-12-16,En fabricación,
4473476,D90401382,16,Tomates maduros (aprox. 1kg),"42.583276, -5.573597",León,589,2024-12-16,2024-12-21,2024-12-18,En fabricación,
8504231,D54829731,2,Huevos frescos (4 unidades),"40.905792, -4.107008",Segovia,801,2024-12-16,2025-01-13,2025-01-10,En fabricación,
7214667,E68044155,10,Tocino ahumado en lonchas 200gr,"39.97722, -0.008643",Castellón,572,2024-12-16,2024-12-26,2024-12-23,En fabricación,
6755197,A46715217,10,Tocino ahumado en lonchas 200gr,"41.53178, -8.2422746",Braga,789,2024-12-16,2024-12-26,2024-12-23,En fabricación,
3030255,E68044155,2,Huevos frescos (4 unidades),"39.97722, -0.008643",Castellón,594,2024-12-16,2025-01-13,2025-01-10,En fabricación,
9441387,C98454639,4,Yogur natural 4 unidades (125gr cada uno),"42.402276, -8.583134",Pontevedra,965,2024-12-16,2025-01-02,2024-12-30,En fabricación,
6060445,H27063606,13,Fresas frescas (caja de 250gr),"38.697812, -9.192319",Lisboa,605,2024-12-16,2024-12-18,2024-12-15,En fabricación,
5258002,A92333790,14,Espinacas frescas en bolsa 300gr,"42.483562, 1.490046",Andorra la Vella,759,2024-12-16,2024-12-19,2024-12-16,En fabricación,
9210089,F34425120,11,"Manzanas rojas (6 unidades, aprox. 1kg)","39.449253, -6.381213",Cáceres,921,2024-12-16,2024-12-21,2024-12-18,En fabricación,
5306200,A69030156,11,"Manzanas rojas (6 unidades, aprox. 1kg)","36.407357, -6.128702",Cádiz,659,2024-12-16,2024-12-21,2024-12-18,En fabricación,
4890521,E42477092,16,Tomates maduros (aprox. 1kg),"37.875219, -4.763063",Córdoba,722,2024-12-16,2024-12-21,2024-12-18,En fabricación,
7384346,G16043750,15,Lechuga romana 1 unidad,"42.910419, -8.515368",Ourense,673,2024-12-16,2024-12-20,2024-12-17,En fabricación,
2797899,G56506922,3,Queso cheddar 200gr,"39.168104, -3.465384",Ciudad Real,920,2024-12-16,2024-12-30,2024-12-27,En fabricación,
8602922,A46715217,16,Tomates maduros (aprox. 1kg),"41.53178, -8.2422746",Braga,946,2024-12-16,2024-12-21,2024-12-18,En fabricación,
9599739,A98765432,6,Carne de ternera picada 500gr,"42.808841, -2.806054",Álava,588,2024-12-16,2024-12-21,2024-12-18,En fabricación,
1301957,D54829731,20,Pan fresco de hogaza (500gr),"40.905792, -4.107008",Segovia,751,2024-12-16,2024-12-19,2024-12-16,En fabricación,
5525338,F37396914,19,Patatas para cocinar (1kg),"42.581727, 1.519813",Ordino,646,2024-12-16,2024-12-24,2024-12-21,En fabricación,
9636826,K41092198,9,Jamón serrano loncheado 150gr,"41.788533, -6.779713",Braganza,623,2024-12-16,2024-12-31,2024-12-28,En fabricación,
1068215,H98721977,3,Queso cheddar 200gr,"40.630214, -7.876921",Viseu,837,2024-12-16,2024-12-30,2024-12-27,En fabricación,
4999010,G23456789,8,Filetes de pescado blanco 500gr,"38.34061, -0.539066",Alicante,593,2024-12-16,2024-12-22,2024-12-19,En fabricación,
9671361,C17729241,5,Mantequilla 100gr,"40.551625, -8.553303",Aveiro,678,2024-12-16,2024-12-26,2024-12-23,En fabricación,
6313601,D87654321,8,Filetes de pescado blanco 500gr,"36.783819, -2.742398",Almería,962,2024-12-16,2024-12-22,2024-12-19,En fabricación,
1760899,L74463520,17,Cebollas amarillas (aprox. 1kg),"39.718055, -1.437577",Cuenca,645,2024-12-16,2024-12-20,2024-12-17,En fabricación,
9645546,L74463520,2,Huevos frescos (4 unidades),"39.718055, -1.437577",Cuenca,820,2024-12-16,2025-01-13,2025-01-10,En fabricación,
1944509,A98765432,12,"Plátanos maduros (6 unidades, aprox. 1kg)","42.808841, -2.806054",Álava,820,2024-12-16,2024-12-20,2024-12-17,En fabricación,
2871747,F37396914,1,Leche entera 500ml,"42.581727, 1.519813",Ordino,970,2024-12-16,2024-12-22,2024-12-19,En fabricación,
1739273,A92333790,2,Huevos frescos (4 unidades),"42.483562, 1.490046",Andorra la Vella,678,2024-12-16,2025-01-13,2025-01-10,En fabricación,
9866243,E30624932,17,Cebollas amarillas (aprox. 1kg),"39.268988, -7.43448",Portalegre,797,2024-12-16,2024-12-20,2024-12-17,En fabricación,
8487703,H45378615,2,Huevos frescos (4 unidades),"39.514124, -0.476974",Valencia,676,2024-12-16,2025-01-13,2025-01-10,En fabricación,
2637175,J34567890,13,Fresas frescas (caja de 250gr),"39.014444, -1.88264",Albacete,642,2024-12-16,2024-12-18,2024-12-15,En fabricación,
4387785,A43314608,14,Espinacas frescas en bolsa 300gr,"41.604913, 0.679305",Lleida,831,2024-12-16,2024-12-19,2024-12-16,En fabricación,
1297200,L34845958,11,"Manzanas rojas (6 unidades, aprox. 1kg)","40.399621, -3.59424",Madrid,628,2024-12-16,2024-12-21,2024-12-18,En fabricación,
2467281,G75232708,20,Pan fresco de hogaza (500gr),"40.96337, -5.734527",Salamanca,690,2024-12-16,2024-12-19,2024-12-16,En fabricación,
9726959,G56506922,18,Zanahorias frescas (500gr),"39.168104, -3.465384",Ciudad Real,668,2024-12-16,2024-12-19,2024-12-16,En fabricación,
3391354,B87766619,15,Lechuga romana 1 unidad,"43.264309, -1.972006",Gipuzkoa,721,2024-12-16,2024-12-20,2024-12-17,En fabricación,
6894787,H19882206,18,Zanahorias frescas (500gr),"42.455927, -2.407701",Logroño,899,2024-12-16,2024-12-19,2024-12-16,En fabricación,
8763193,F34181536,16,Tomates maduros (aprox. 1kg),"41.830116, 0.216181",Huesca,809,2024-12-16,2024-12-21,2024-12-18,En fabricación,
8989574,B87766619,7,Pechuga de pollo fresca 1kg,"43.264309, -1.972006",Gipuzkoa,796,2024-12-16,2024-12-20,2024-12-17,En fabricación,
4011999,K19501659,3,Queso cheddar 200gr,"42.456239, 1.485435",La Massana,609,2024-12-16,2024-12-30,2024-12-27,En fabricación,
9526656,D23336156,12,"Plátanos maduros (6 unidades, aprox. 1kg)","39.806559, -7.528487",Castelo Branco,657,2024-12-16,2024-12-20,2024-12-17,En fabricación,
1211891,F86466817,5,Mantequilla 100gr,"37.081185, -7.891208",Faro,854,2024-12-16,2024-12-26,2024-12-23,En fabricación,
4977559,L59853658,7,Pechuga de pollo fresca 1kg,"38.541717, -8.827679",Setúbal,841,2024-12-16,2024-12-20,2024-12-17,En fabricación,
6785718,C17729241,10,Tocino ahumado en lonchas 200gr,"40.551625, -8.553303",Aveiro,693,2024-12-16,2024-12-26,2024-12-23,En fabricación,
9944295,B61789367,1,Leche entera 500ml,"43.039131, -7.550207",Lugo,986,2024-12-16,2024-12-22,2024-12-19,En fabricación,
8891627,A92333790,4,Yogur natural 4 unidades (125gr cada uno),"42.483562, 1.490046",Andorra la Vella,550,2024-12-16,2025-01-02,2024-12-30,En fabricación,
7689711,A98765432,11,"Manzanas rojas (6 unidades, aprox. 1kg)","42.808841, -2.806054",Álava,624,2024-12-16,2024-12-21,2024-12-18,En fabricación,
7980702,D54829731,15,Lechuga romana 1 unidad,"40.905792, -4.107008",Segovia,746,2024-12-16,2024-12-20,2024-12-17,En fabricación,
3578548,F98765432,20,Pan fresco de hogaza (500gr),"40.664648, -4.682038",Ávila,982,2024-12-16,2024-12-19,2024-12-16,En fabricación,
9420381,D87654321,15,Lechuga romana 1 unidad,"36.783819, -2.742398",Almería,570,2024-12-16,2024-12-20,2024-12-17,En fabricación,
3890351,F98765432,17,Cebollas amarillas (aprox. 1kg),"40.664648, -4.682038",Ávila,739,2024-12-16,2024-12-20,2024-12-17,En fabricación,
4221887,D54829731,12,"Plátanos maduros (6 unidades, aprox. 1kg)","40.905792, -4.107008",Segovia,910,2024-12-16,2024-12-20,2024-12-17,En fabricación,
3501971,H98721977,5,Mantequilla 100gr,"40.630214, -7.876921",Viseu,733,2024-12-16,2024-12-26,2024-12-23,En fabricación,
5908356,C70723988,16,Tomates maduros (aprox. 1kg),"43.232124, -2.888324",Bizkaia,966,2024-12-16,2024-12-21,2024-12-18,En fabricación,
8021014,K19267654,2,Huevos frescos (4 unidades),"38.544685, -7.915859",Évora,964,2024-12-16,2025-01-13,2025-01-10,En fabricación,
6735309,B87766619,5,Mantequilla 100gr,"43.264309, -1.972006",Gipuzkoa,874,2024-12-16,2024-12-26,2024-12-23,En fabricación,
5112167,G23456789,18,Zanahorias frescas (500gr),"38.34061, -0.539066",Alicante,841,2024-12-16,2024-12-19,2024-12-16,En fabricación,
3100548,H18396758,16,Tomates maduros (aprox. 1kg),"41.81271, -2.725645",Girona,851,2024-12-16,2024-12-21,2024-12-18,En fabricación,
3863023,B87766619,7,Pechuga de pollo fresca 1kg,"43.264309, -1.972006",Gipuzkoa,630,2024-12-16,2024-12-20,2024-12-17,En fabricación,
